0;1944;1944
1;1944;1952
2;1791;1791
3;1791;1859
4;1714;1714
5;1714;2040
6;1714;1964
7;1714;1959
8;1714;2076
9;1714;1861
10;1714;1830
11;1714;1933
12;1714;1793
13;1714;1899
14;1714;1772
15;1714;2048
16;1714;1800
17;1714;1870
18;1708;1708
19;1708;2083
20;1708;1737
21;1708;1780
22;1708;1919
23;1708;1803
24;1708;2080
25;1708;2089
26;1708;1868
27;1708;1836
28;1708;1748
29;1630;1630
30;1630;1913
31;1630;1722
32;1630;1776
33;1630;1920
34;1630;1843
35;1630;1747
36;1630;1951
37;1630;1906
38;1630;1966
39;1630;1718
40;1630;1952
41;1630;1810
42;1630;1806
43;1630;1989
44;1630;1947
45;1630;2033
46;1630;1647
47;1630;1791
48;1630;1654
49;1630;1748
50;1630;1784
51;1630;1706
52;1630;1836
