0;1149;1149
1;1149;1161
2;1149;1341
3;1149;1220
4;1149;1267
5;1149;1443
6;1149;1207
7;1149;1307
8;1149;1227
9;1149;1169
10;1149;1258
11;1133;1133
12;1133;1157
13;1133;1254
14;1133;1270
15;1133;1340
16;1133;1285
17;1133;1343
18;1133;1422
19;1124;1124
20;1124;1332
21;1124;1380
22;1086;1086
23;1086;1260
24;1086;1132
25;1086;1139
26;1086;1107
27;1086;1255
28;1086;1146
29;1086;1101
30;1086;1309
31;1086;1144
32;1086;1176
33;1086;1198
34;1086;1124
35;1086;1375
36;1086;1340
37;1086;1337
38;1086;1339
39;1086;1192
40;1086;1122
41;1086;1154
42;1086;1143
43;1086;1201
44;1086;1126
45;1086;1211
46;1086;1270
47;1086;1267
48;1086;1106
49;1086;1156
50;1086;1190
51;1086;1160
52;1086;1157
53;1086;1244
54;1085;1085
55;1085;1260
56;1085;1464
57;1085;1252
58;1085;1139
59;1085;1239
