0;1713;1713
1;1462;1462
2;1462;1518
3;1462;1523
4;1462;1550
5;1462;1648
6;1462;1696
7;1429;1429
8;1429;1485
9;1400;1400
10;1400;1574
11;1400;1462
12;1400;1507
13;1400;1684
14;1400;1504
15;1400;1595
16;1400;1510
17;1400;1589
18;1400;1550
19;1400;1642
20;1400;1516
21;1358;1358
22;1358;1636
23;1358;1485
24;1358;1568
25;1358;1631
26;1358;1559
27;1358;1571
28;1358;1602
29;1358;1515
30;1358;1639
31;1358;1749
32;1358;1705
33;1358;1523
34;1358;1675
35;1358;1382
36;1358;1497
37;1358;1565
38;1358;1527
39;1358;1505
40;1358;1554
41;1358;1547
42;1358;1414
