0;821;821
1;821;915
2;821;823
3;782;782
4;777;777
5;777;825
6;777;801
7;736;736
8;736;813
9;736;905
10;736;737
11;736;818
12;736;889
13;736;852
14;736;825
15;736;937
16;736;775
17;736;786
18;736;842
19;736;806
20;734;734
21;734;865
22;734;845
23;734;823
24;734;830
25;734;806
26;734;799
27;734;787
28;734;831
29;734;764
30;734;750
31;734;794
32;734;943
33;734;771
34;734;830
35;734;814
36;734;842
37;734;765
38;732;732
39;732;820
40;732;803
41;732;860
42;732;836
43;732;856
44;732;906
45;732;889
46;732;869
47;732;865
48;732;844
49;732;822
50;709;709
51;709;792
52;709;730
53;709;813
54;709;740
55;709;837
56;709;733
57;709;771
58;709;902
59;709;823
60;709;816
61;709;781
62;709;1102
63;709;785
64;709;856
65;709;751
66;709;818
67;709;787
68;709;913
69;709;837
70;709;796
71;709;830
72;709;775
73;709;810
74;709;862
75;709;792
76;709;875
77;709;799
78;709;820
79;709;776
80;709;865
81;709;826
82;709;826
83;709;843
84;709;803
85;709;775
86;709;811
87;709;879
88;709;808
89;709;820
90;709;794
91;709;810
92;709;878
93;709;848
94;709;884
95;709;750
96;709;845
97;709;835
98;709;837
99;709;866
100;709;761
101;709;751
102;709;784
103;709;787
104;709;823
105;709;859
106;709;753
107;709;854
108;709;744
109;709;911
110;709;795
111;709;799
112;709;839
113;709;760
114;709;910
115;709;801
116;709;842
117;709;817
118;709;870
119;709;878
120;709;794
121;709;796
122;709;742
123;709;776
124;709;833
125;709;797
126;709;836
127;709;787
128;709;901
129;709;808
130;709;840
131;709;815
132;709;809
133;709;762
134;709;762
135;709;829
136;709;787
137;709;892
138;709;823
139;701;701
140;701;716
141;701;721
142;701;783
143;701;739
144;701;849
145;701;844
146;701;928
147;701;862
148;701;776
149;701;766
150;701;780
151;694;694
152;694;1015
153;694;711
154;694;878
155;694;837
156;694;809
157;694;819
158;694;809
159;694;810
160;694;777
161;694;815
162;694;814
163;694;811
164;694;863
165;694;810
166;694;905
167;694;786
168;694;849
169;694;734
170;694;890
171;694;811
172;694;753
173;694;767
174;694;815
175;694;763
176;694;818
177;694;756
178;694;867
179;694;786
180;694;835
181;694;724
182;694;722
183;694;833
184;694;781
185;694;892
186;694;735
187;694;806
188;694;888
189;694;807
190;694;801
191;694;849
192;694;729
193;694;748
194;694;817
195;694;911
196;694;757
197;694;757
198;694;828
199;694;773
200;694;808
201;694;786
202;694;881
203;694;850
204;694;761
205;694;805
206;694;828
207;694;911
208;694;873
209;694;857
210;694;795
211;694;756
212;694;780
213;694;809
214;694;842
215;694;1041
216;694;762
217;694;880
218;694;732
219;694;890
220;694;766
221;694;787
222;694;777
223;694;724
224;694;833
225;694;824
226;694;811
227;694;752
228;694;988
229;694;777
230;694;790
231;694;772
232;694;787
233;694;978
234;694;794
235;694;847
236;694;803
237;694;930
238;694;806
239;694;741
240;694;932
241;694;782
242;694;769
243;694;904
244;694;786
245;694;788
246;694;900
247;694;758
248;694;890
249;694;798
250;694;913
251;694;771
252;694;838
253;694;808
254;694;903
255;694;758
256;694;869
257;694;861
258;694;841
259;694;835
260;694;834
261;694;842
262;694;868
263;694;880
264;694;844
265;694;782
266;694;856
267;694;915
268;694;791
269;694;866
270;694;788
271;694;1027
272;694;797
273;694;750
274;694;916
275;694;938
276;694;893
277;694;796
278;694;816
279;694;880
280;694;764
281;694;837
282;694;994
283;694;779
284;694;832
285;694;771
286;694;776
287;694;841
288;694;796
289;694;767
290;694;828
291;694;922
292;694;742
293;694;918
294;694;851
295;694;825
296;694;849
297;694;789
298;694;857
299;694;794
300;694;757
301;694;711
302;694;961
303;694;784
304;694;879
