0;1233;1233
1;1233;1378
2;1233;1327
3;1111;1111
4;1030;1030
5;1030;1130
6;1030;1071
7;1030;1131
8;1030;1140
9;1030;1181
10;1030;1149
11;984;984
12;984;1082
13;984;1077
14;984;1149
15;984;1050
16;984;1157
17;984;1236
18;984;1268
19;984;1069
20;984;1116
21;984;1163
22;984;1097
23;984;1124
24;984;1237
25;984;1168
26;984;1258
27;984;1189
28;984;1124
29;984;1151
30;984;1259
31;984;1127
32;984;1145
33;984;1290
34;984;1069
35;984;1142
36;984;1280
37;984;1342
38;984;1056
39;984;1001
40;984;1056
41;984;1195
42;984;1180
43;984;1152
44;984;1119
45;984;1106
46;984;1150
47;984;1082
48;984;1179
49;984;1177
50;984;1264
51;984;1154
52;984;1270
53;984;1122
54;984;1217
55;984;1096
56;984;1020
57;984;1223
58;984;1136
59;984;1024
60;984;1230
61;984;1018
62;984;1045
63;984;1081
64;984;1195
65;984;1051
66;984;1174
67;984;1544
68;984;1139
69;984;1126
70;984;1116
71;984;1088
72;984;1176
73;984;1092
74;984;1184
75;984;1295
76;984;1214
77;984;1112
78;984;1281
79;984;1134
80;984;1071
81;984;1150
82;984;1180
83;984;1152
84;984;984
85;984;1228
86;984;1057
87;984;1204
88;984;1075
89;984;1192
90;984;1237
91;984;997
92;984;1069
93;984;1018
94;984;1023
95;984;1129
96;984;1123
97;984;1069
98;984;1053
99;984;1105
100;984;1184
101;984;1172
102;984;1465
103;984;1403
104;984;1052
105;984;1193
106;984;1228
107;984;1230
108;984;1286
109;984;1097
