0;732;732
1;732;744
2;730;730
3;730;790
4;730;730
5;730;730
6;730;745
7;730;744
8;730;795
9;730;806
10;730;732
11;730;746
12;730;896
13;730;764
14;730;741
15;730;786
16;730;746
17;730;744
18;730;773
19;730;801
20;730;776
21;709;709
22;709;741
23;709;762
24;709;736
25;709;763
26;709;808
27;709;774
28;709;789
29;709;740
30;709;780
31;709;728
32;709;837
33;709;802
34;709;751
35;709;713
36;709;860
37;709;779
38;709;789
39;709;840
40;709;757
41;709;747
42;709;790
43;709;804
44;709;756
45;709;909
46;709;745
47;708;708
48;708;745
49;708;785
50;708;727
51;682;682
52;682;759
53;682;774
54;682;708
55;682;742
56;682;722
57;682;734
58;682;836
59;682;774
