0;1907;1907
1;1831;1831
2;1831;1965
3;1831;1947
4;1831;2043
5;1803;1803
6;1768;1768
7;1768;2000
8;1655;1655
9;1655;1833
10;1655;1865
11;1655;1854
12;1655;2010
13;1655;1937
14;1655;1940
15;1655;1739
16;1655;1703
17;1655;1831
18;1655;1861
19;1655;1672
20;1655;1782
21;1655;1886
22;1655;1895
23;1655;1815
24;1655;1998
25;1655;2006
26;1655;1950
27;1655;1863
28;1655;1907
29;1655;1807
30;1655;1927
31;1655;1786
32;1655;2183
33;1655;2018
34;1655;1735
35;1655;1760
36;1655;1837
37;1655;1733
38;1655;1850
39;1655;2039
40;1655;1898
41;1655;1914
42;1655;1839
43;1655;2066
44;1655;1813
45;1655;1874
46;1655;1991
47;1655;1912
48;1655;1956
49;1655;2008
50;1655;1831
51;1655;1926
52;1655;1977
53;1655;1662
54;1655;1869
55;1655;1938
56;1655;1814
57;1655;1783
58;1655;2000
59;1655;2044
60;1655;2017
61;1655;1899
62;1655;1864
63;1655;1671
64;1655;2028
65;1655;1803
66;1655;1959
67;1655;1915
68;1655;1927
69;1655;1940
70;1655;1701
71;1655;1703
72;1655;1780
73;1655;1894
74;1655;1738
75;1655;1728
76;1655;1776
77;1655;1933
78;1586;1586
79;1586;1937
80;1586;1922
81;1586;1935
82;1586;1809
83;1586;1828
84;1586;1873
85;1586;1994
86;1586;1989
87;1586;1669
88;1586;1978
89;1586;1802
90;1586;1733
91;1586;1788
92;1586;2067
93;1586;1884
94;1586;1841
95;1586;1793
96;1586;1826
97;1586;1886
98;1586;1975
99;1586;2033
100;1586;1771
101;1586;1904
102;1586;1791
103;1586;1918
104;1586;1779
105;1586;1850
106;1586;1933
107;1586;2096
108;1586;2026
109;1586;1842
110;1586;1911
111;1586;1815
112;1586;1888
113;1586;1926
114;1586;1907
115;1586;1856
116;1586;1840
117;1586;1824
118;1586;1869
119;1586;1836
120;1586;1872
121;1586;1814
122;1586;1972
123;1586;1784
124;1586;1771
125;1586;1851
126;1586;1929
127;1586;1980
128;1586;1992
129;1586;1780
130;1586;1865
131;1586;1759
132;1586;2002
133;1586;1948
134;1586;1978
135;1586;1815
136;1586;1745
137;1586;1912
138;1586;1874
139;1586;2046
140;1586;1762
141;1586;2074
142;1586;1896
143;1586;1957
144;1586;1787
145;1586;1733
146;1586;1843
147;1586;1899
148;1586;1954
149;1586;1848
150;1586;1654
151;1586;1754
152;1586;1771
153;1586;2021
154;1586;2157
155;1586;2007
156;1586;2026
157;1586;1883
158;1586;1857
159;1586;1951
160;1586;1897
161;1586;1864
162;1586;1838
163;1586;1860
164;1586;1908
165;1586;1765
166;1586;1837
167;1586;1767
168;1586;1784
