0;1130;1130
1;1130;1132
2;1062;1062
3;1062;1069
4;1062;1155
5;925;925
6;925;1038
7;925;1035
8;925;1062
9;925;1078
10;925;1093
11;925;1076
12;925;1111
13;925;1184
14;925;1149
15;925;1125
16;925;1091
17;925;1173
18;925;970
19;925;1078
20;925;969
21;925;1199
22;925;1050
23;925;1007
24;925;1086
25;925;1071
26;925;1013
27;925;1121
28;925;1106
29;925;1065
30;925;1145
31;925;1089
32;925;976
33;925;1098
34;925;1058
35;925;1013
36;925;1060
37;925;1217
38;925;1027
39;925;984
40;925;1003
41;925;1050
42;925;1118
43;925;1080
44;925;1087
45;925;1064
46;925;1041
47;925;1163
48;925;1063
49;925;984
50;925;1038
51;925;1167
52;925;1013
53;925;1014
54;925;983
55;925;1022
56;925;981
57;925;1129
58;925;953
59;925;1279
