0;1468;1468
1;1468;1582
2;1445;1445
3;1445;1678
4;1445;1587
5;1445;1641
6;1445;1690
7;1445;1463
8;1445;1526
9;1445;1482
10;1445;1518
11;1445;1445
12;1445;1620
13;1445;1450
14;1445;1553
15;1445;1544
16;1445;1471
17;1445;1479
18;1445;1672
19;1445;1554
20;1347;1347
21;1347;1566
22;1347;1544
23;1347;1548
24;1347;1627
25;1347;1419
26;1347;1483
27;1347;1585
28;1347;1436
29;1347;1491
30;1347;1593
31;1347;1484
32;1347;1558
33;1347;1585
34;1347;1545
35;1347;1638
36;1347;1556
37;1347;1851
38;1347;1481
39;1347;1463
40;1347;1413
41;1347;1535
42;1347;1594
