0;1507;1507
1;1507;1696
2;1507;1630
3;1507;1710
4;1507;1571
5;1459;1459
6;1458;1458
7;1458;1665
8;1458;1482
9;1368;1368
10;1368;1508
11;1368;1695
12;1368;1657
13;1368;1591
14;1368;1555
15;1368;1588
16;1368;1422
17;1368;1467
18;1368;1387
19;1368;1653
20;1368;1374
21;1368;1776
22;1368;1373
23;1368;1499
24;1368;1548
25;1368;1591
26;1368;1500
27;1368;1505
28;1368;1697
29;1368;1700
30;1368;1606
31;1368;1618
32;1368;1444
33;1368;1419
34;1368;1386
35;1368;1536
36;1368;1557
37;1368;1685
38;1368;1543
39;1368;1719
40;1368;1666
41;1368;1685
42;1368;1687
43;1368;1597
44;1368;1514
45;1368;1538
46;1368;1515
47;1368;1557
48;1368;1629
49;1368;1465
50;1368;1603
51;1368;1656
