0;1978;1978
1;1978;1997
2;1720;1720
3;1720;1993
4;1720;2086
5;1720;2039
6;1720;2030
7;1720;1762
8;1720;1863
9;1720;2123
10;1720;1888
11;1720;1911
12;1720;1848
13;1720;1946
14;1704;1704
15;1704;1846
16;1704;2004
17;1660;1660
18;1660;1746
19;1660;1834
20;1660;1882
21;1647;1647
22;1647;1964
23;1647;2026
24;1647;1829
25;1647;1891
26;1647;1740
27;1647;1695
28;1647;1848
29;1647;1686
30;1647;1750
31;1647;1912
32;1647;1865
33;1647;1761
34;1647;1869
35;1647;1818
36;1647;1848
37;1647;1858
38;1643;1643
39;1643;1870
40;1643;1998
41;1643;1872
42;1643;1813
43;1643;1736
44;1643;1823
45;1643;1978
46;1643;1986
47;1643;1786
48;1643;1873
49;1643;1854
50;1643;1837
51;1643;1804
52;1643;1897
53;1643;1798
54;1643;1954
55;1643;1961
56;1643;1786
57;1643;1717
58;1643;1714
59;1643;1888
60;1643;1723
61;1643;1814
62;1643;1800
63;1643;1804
64;1643;2017
65;1643;1836
66;1643;1979
67;1643;1890
68;1643;1978
69;1643;1713
70;1643;1880
71;1643;1989
72;1643;1821
73;1643;1949
74;1643;1957
75;1643;2009
76;1643;1868
77;1643;1924
78;1643;2060
79;1643;1933
80;1643;2021
81;1643;1945
82;1643;1778
83;1643;2018
84;1643;1941
85;1643;1856
86;1643;1943
87;1643;2009
88;1643;1897
89;1643;1690
90;1643;1683
91;1643;1944
92;1643;1843
93;1643;1830
94;1643;1736
95;1643;1954
96;1643;1904
97;1643;1816
98;1643;1836
99;1643;1826
100;1643;1898
101;1643;1831
102;1643;1720
103;1643;1854
104;1643;1903
105;1643;1855
106;1643;1904
107;1643;2007
108;1643;1890
109;1643;1858
110;1643;1912
111;1643;1933
112;1643;1849
113;1643;1753
114;1643;1911
115;1643;1752
116;1643;1668
117;1643;1844
118;1643;2001
119;1643;2093
120;1643;1872
121;1643;1915
122;1643;1664
123;1643;1990
124;1643;1826
125;1643;1892
126;1643;1888
127;1643;1869
128;1643;1835
129;1643;1915
130;1643;1769
131;1643;1877
132;1643;1854
133;1643;1843
134;1643;1789
135;1643;1887
136;1643;1858
137;1643;1945
138;1643;1807
139;1643;1926
140;1643;1869
141;1643;2115
142;1643;2023
143;1643;1985
144;1643;1895
145;1643;1943
146;1643;1832
147;1643;1744
148;1643;1975
149;1643;1868
150;1643;1995
151;1643;1891
152;1643;1953
153;1643;1945
154;1643;2078
155;1643;1934
156;1643;1837
157;1643;1771
158;1643;1915
159;1643;1935
160;1643;1883
161;1643;1928
162;1643;1927
163;1643;1853
164;1643;1953
165;1643;2147
166;1643;1994
167;1643;2068
